wavenumber,intensity
1266.7,845.8100
1267.8,725.6100
1268.8,725.2500
1269.9,792.1900
1271.0,1114.9400
1272.0,1492.3600
1273.1,2064.8400
1274.2,2908.4100
1275.2,3882.9400
1276.3,5113.3300
1277.3,6332.3100
1278.4,7408.8400
1279.5,8477.7800
1280.5,8886.8600
1281.6,8541.3000
1282.6,7349.5400
1283.7,5879.1100
1284.8,4177.5600
1285.8,2889.7200
1286.9,1974.3000
1287.9,1338.0800
1289.0,917.5900
1290.0,637.9700
1291.1,395.9900
1292.2,227.3000
1293.2,154.6200
1294.3,53.0400
1295.3,0.0000
1296.4,0.0000
1297.4,0.0000
1298.5,0.0000
1299.5,28.4900
1300.6,0.0000
1301.7,56.9500
1302.7,85.7300
1303.8,110.3700
1304.8,148.5500
1305.9,179.3700
1306.9,198.2900
1308.0,247.9400
1309.0,321.5300
1310.1,476.5800
1311.1,636.3300
1312.2,868.0000
1313.2,1142.6200
1314.3,1490.4700
1315.3,1965.2700
1316.4,2663.0600
1317.4,3604.6900
1318.5,4794.4900
1319.5,6506.5100
1320.6,8687.7200
1321.6,11599.5600
1322.7,14824.7100
1323.7,17973.7600
1324.7,20248.2200
1325.8,21296.2600
1326.8,21029.6800
1327.9,19772.4300
1328.9,17798.0100
1330.0,15878.0700
1331.0,13886.9100
1332.1,12117.4600
1333.1,10547.5800
1334.2,8940.0400
1335.2,7308.6000
1336.2,5753.3500
1337.3,4572.7300
1338.3,3719.4200
1339.4,3054.9600
1340.4,2557.1200
1341.4,2253.2500
1342.5,1935.8300
1343.5,1692.6000
1344.6,1467.6400
1345.6,1312.9900
1346.7,1172.0800
1347.7,1125.3500
1348.7,993.4800
1349.8,917.6700
1350.8,940.2900
1351.8,935.1000
1352.9,949.6400
1353.9,984.5100
1355.0,1067.5900
1356.0,1180.9700
1357.0,1297.3700
1358.1,1540.6400
1359.1,1764.3800
1360.1,2028.5000
1361.2,2354.6200
1362.2,2672.9000
1363.2,3063.2100
1364.3,3513.9800
1365.3,4039.3100
1366.3,4641.0800
1367.4,5365.5300
1368.4,6290.5800
1369.4,7186.7600
1370.5,8183.3100
1371.5,9076.7200
1372.5,9564.0800
1373.6,9853.9400
1374.6,9665.7900
1375.6,9063.9900
1376.7,8299.6300
1377.7,7292.0100
1378.7,6234.5900
1379.8,5345.9200
1380.8,4468.6700
1381.8,3871.1400
1382.8,3132.8800
1383.9,2683.6100
1384.9,2247.4100
1385.9,1935.7500
1387.0,1540.5800
1388.0,1387.5700
1389.0,1124.5500
1390.0,980.6100
1391.0,829.4200
1392.1,683.3900
1393.1,540.1600
1394.1,436.4500
1395.2,359.8800
1396.2,266.0400
1397.2,152.5200
1398.2,162.3200
1399.2,97.3100
1400.3,64.4500
1401.3,81.7800
1402.3,25.9700
1403.3,7.7200
1404.4,14.2600
1405.4,0.0000
1406.4,0.0000
1407.4,0.0000
1408.4,6.8200
1409.5,6.5400
1410.5,0.0000
1411.5,4.5700
1412.5,0.0000
1413.5,1.9500
1414.6,0.0000
1415.6,52.4800
1416.6,18.0700
1417.6,67.0000
1418.6,63.1500
1419.7,158.3900
1420.7,152.1800
1421.7,229.5300
1422.7,310.5800
1423.7,359.2100
1424.7,444.0300
1425.7,469.8900
1426.8,518.6800
1427.8,575.3700
1428.8,585.6400
1429.8,673.8400
1430.8,697.4600
1431.8,743.4900
1432.8,799.2500
1433.8,801.1800
1434.9,882.4700
1435.9,942.6400
1436.9,962.8400
1437.9,1046.1900
1438.9,1104.7300
1439.9,1187.6500
1440.9,1231.7400
1441.9,1294.7500
1443.0,1346.8700
1444.0,1419.1500
1445.0,1513.4600
1446.0,1573.1200
1447.0,1638.3300
1448.0,1697.5200
1449.0,1628.4500
1450.0,1540.3300
1451.0,1395.8100
1452.0,1332.5200
1453.0,1214.6400
1454.0,1050.0100
1455.0,982.0800
1456.0,840.4100
1457.0,757.5100
1458.0,637.6300
1459.0,553.2600
1460.1,474.9300
1461.1,444.5200
1462.1,378.3200
1463.1,339.7800
1464.1,264.1700
1465.1,206.3600
1466.1,228.7600
1467.1,190.0000
1468.1,135.1000
1469.1,143.8600
1470.1,147.6800
1471.1,108.1200
1472.1,105.7000
1473.1,116.3000
1474.1,82.2100
1475.1,69.8100
1476.1,89.0900
1477.1,79.1500
1478.1,18.1400
1479.1,38.0300
1480.1,35.5000
1481.1,0.0000
1482.1,11.5300
1483.1,0.0000
1484.1,0.0000
1485.0,0.0000
1486.0,0.0000
1487.0,13.9000
1488.0,0.0000
1489.0,0.0000
1490.0,0.0000
1491.0,0.0000
1492.0,1.9500
1493.0,0.0000
1494.0,0.0000
1495.0,1.0700
1496.0,0.0000
1497.0,0.0000
1498.0,99.3200
1499.0,83.7900
1500.0,89.1000
