wavenumber,intensity
1609.9,74.7560
1612.0,63.1330
1614.2,65.4240
1616.3,84.1420
1618.4,71.0520
1620.6,66.2560
1622.7,79.5940
1624.9,103.1010
1627.0,76.2320
1629.1,72.0340
1631.2,98.8520
1633.4,82.9560
1635.5,41.3140
1637.6,63.0410
1639.7,71.3770
1641.9,70.4910
1644.0,37.0100
1646.1,131.7510
1648.2,74.8640
1650.3,66.4830
1652.4,58.6410
1654.5,51.7860
1656.6,80.1540
1658.8,53.1550
1660.9,100.3340
1663.0,86.5840
1665.1,87.0650
1667.1,35.2480
1669.2,60.1070
1671.3,78.5200
1673.4,104.0480
1675.5,154.6810
1677.6,92.5340
1679.7,118.3100
1681.8,117.0540
1683.8,132.9690
1685.9,134.9630
1688.0,177.2340
1690.1,190.5680
1692.2,183.6380
1694.2,143.6420
1696.3,132.6060
1698.4,140.3020
1700.4,100.2290
1702.5,88.2300
1704.6,82.3810
1706.6,84.7180
1708.7,93.0660
1710.7,90.3390
1712.8,84.4910
1714.8,84.8310
1716.9,61.9690
1718.9,111.2940
1721.0,130.5150
1723.0,58.9860
1725.1,123.4140
1727.1,82.6860
1729.1,83.4850
1731.2,94.6330
1733.2,63.1600
1735.2,96.2360
1737.3,68.9660
1739.3,46.9810
1741.3,66.8130
1743.4,53.8850
1745.4,84.3800
1747.4,71.6560
1749.4,63.8810
1751.4,74.5340
1753.5,66.7280
1755.5,73.1580
1757.5,40.8180
1759.5,112.4880
1761.5,78.9230
1763.5,75.5180
1765.5,66.2640
1767.5,47.7380
1769.5,83.0250
1771.5,62.7550
1773.5,55.6750
1775.5,112.2000
1777.5,76.8700
1779.5,73.7100
1781.5,91.3410
1783.4,103.5450
1785.4,92.5870
1787.4,54.7310
1789.4,87.3530
1791.4,79.8820
1793.3,108.7400
1795.3,114.1930
1797.3,93.4710
1799.3,93.0560
1801.2,123.6960
1803.2,117.4390
1805.2,61.7320
1807.1,111.3980
1809.1,138.1480
1811.0,82.0640
1813.0,135.9920
1815.0,126.4370
1816.9,105.4610
1818.9,92.6340
1820.8,71.7780
1822.8,95.3100
1824.7,57.3870
1826.6,47.5710
1828.6,136.6410
1830.5,87.0720
1832.5,91.8310
1834.4,112.9520
1836.3,149.0680
1838.3,36.6790
1840.2,88.3540
1842.1,111.4810
1844.0,69.3210
1846.0,136.8390
1847.9,113.3190
1849.8,109.5740
1851.7,74.3030
1853.6,141.9900
1855.6,0.0000
1857.5,87.6390
1859.4,51.4580
1861.3,122.1010
1863.2,104.6550
1865.1,146.0440
1867.0,137.5270
1868.9,143.5170
1870.8,128.3770
1872.7,111.3550
1874.6,109.7020
1876.5,83.0600
1878.4,107.9330
1880.3,89.2430
1882.2,111.4930
1884.0,54.0620
1885.9,105.7970
