wavenumber,intensity
1179.5,72.4600
1180.6,32.5700
1181.7,70.8200
1182.8,123.3200
1183.9,40.2200
1185.0,52.8100
1186.0,29.8600
1187.1,104.3100
1188.2,0.0000
1189.3,86.4000
1190.4,73.3800
1191.5,54.8700
1192.6,78.0100
1193.7,77.0500
1194.7,67.8700
1195.8,32.3700
1196.9,64.8800
1198.0,49.6700
1199.1,24.5800
1200.2,61.5200
1201.2,108.3700
1202.3,63.5100
1203.4,65.8900
1204.5,34.2100
1205.6,75.6300
1206.7,32.3900
1207.7,45.2400
1208.8,41.5900
1209.9,54.4700
1211.0,97.0800
1212.1,24.6300
1213.1,30.9100
1214.2,65.8600
1215.3,97.5300
1216.4,48.1700
1217.5,10.9200
1218.5,45.9200
1219.6,31.8300
1220.7,74.0500
1221.8,30.7000
1222.8,25.4500
1223.9,44.5200
1225.0,53.0900
1226.1,8.6100
1227.1,52.4600
1228.2,38.8200
1229.3,46.7500
1230.4,63.5500
1231.4,73.7200
1232.5,78.3600
1233.6,35.9200
1234.7,73.8200
1235.7,98.4400
1236.8,73.1700
1237.9,47.8900
1239.0,25.3700
1240.0,72.2300
1241.1,32.5000
1242.2,47.7400
1243.2,18.5400
1244.3,42.1400
1245.4,70.7700
1246.5,41.0000
1247.5,71.8800
1248.6,35.9900
1249.7,54.0900
1250.7,72.7600
1251.8,67.5000
1252.9,22.0900
1253.9,7.3300
1255.0,5.7700
1256.1,80.3800
1257.1,37.8300
1258.2,37.6900
1259.3,38.1100
1260.3,27.3600
1261.4,47.9200
1262.5,58.9800
1263.5,32.0200
1264.6,55.9700
1265.7,83.8600
1266.7,13.7600
1267.8,19.2600
1268.8,0.0000
1269.9,1.0100
1271.0,78.8100
1272.0,57.3600
1273.1,0.0000
1274.2,63.2300
1275.2,69.8000
1276.3,21.3000
1277.3,17.7500
1278.4,66.4900
1279.5,38.2100
1280.5,0.0000
1281.6,60.9900
1282.6,36.6400
1283.7,68.0500
1284.8,39.7500
1285.8,77.9700
1286.9,38.3800
1287.9,80.0200
1289.0,2.5900
1290.0,69.8000
1291.1,58.5400
