wavenumber,intensity
1591.6,37.9400
1592.6,19.5000
1593.6,24.8000
1594.5,28.7400
1595.5,19.7600
1596.4,12.7900
1597.4,13.3100
1598.3,22.6900
1599.3,23.8800
1600.3,35.3200
1601.2,30.3500
1602.2,12.3700
1603.1,19.7000
1604.1,13.3200
1605.0,26.8200
1606.0,22.4800
1607.0,29.1200
1607.9,12.3800
1608.9,13.5100
1609.8,5.6700
1610.8,0.0000
1611.7,3.0500
1612.7,0.0000
1613.6,1.2900
1614.6,3.9700
1615.5,0.0000
1616.5,3.5500
1617.4,5.9900
1618.4,6.3400
1619.3,3.2200
1620.3,4.9600
1621.2,0.0000
1622.2,10.5200
1623.1,19.2300
1624.1,6.3200
1625.0,19.2300
1626.0,9.7800
1626.9,0.0000
1627.9,0.0000
1628.8,13.3300
1629.8,0.0000
1630.7,0.0000
1631.7,0.0000
1632.6,0.0000
1633.6,0.0000
1634.5,3.9200
1635.5,5.0100
1636.4,0.0000
1637.3,0.0000
1638.3,0.0000
1639.2,3.4900
1640.2,17.1100
1641.1,0.9700
1642.1,0.0000
1643.0,5.8600
1643.9,5.6300
1644.9,0.0000
1645.8,0.0000
1646.8,0.0000
1647.7,18.1800
1648.7,8.2600
1649.6,0.0000
1650.5,0.0000
1651.5,1.9000
1652.4,14.6900
1653.3,0.0000
1654.3,0.0000
1655.2,0.0000
1656.2,12.9400
1657.1,0.0000
1658.0,0.0000
1659.0,3.2200
1659.9,0.0000
1660.8,16.7100
1661.8,3.0800
1662.7,13.4700
1663.7,4.3300
1664.6,10.6300
1665.5,13.8600
1666.5,11.2600
1667.4,23.0600
1668.3,48.4200
1669.2,62.1700
1670.2,64.2900
1671.1,87.5700
1672.0,109.4300
1673.0,102.8200
1673.9,127.6600
1674.8,151.0800
1675.8,181.1400
1676.7,197.3200
1677.6,214.9900
1678.6,244.4600
1679.5,246.0300
1680.4,263.0600
1681.4,225.5800
1682.3,218.2700
1683.2,247.8800
1684.1,242.0600
1685.1,264.3500
1686.0,282.2300
1686.9,306.0800
1687.8,312.9000
1688.8,339.7900
1689.7,392.0100
1690.6,390.7500
1691.5,402.1500
1692.5,473.2000
1693.4,495.1500
1694.3,563.4400
1695.2,598.2200
1696.2,721.3700
1697.1,805.8000
1698.0,890.3900
1698.9,1044.1900
1699.9,1157.7100
1700.8,1356.4200
1701.7,1573.5700
1702.6,1894.3500
1703.5,2316.0400
1704.5,2763.4400
1705.4,3401.3500
1706.3,4221.9800
1707.2,5066.9200
1708.2,5905.9200
1709.1,6586.5100
1710.0,7198.5800
1710.9,7468.3500
1711.8,7275.4100
1712.8,6999.8600
1713.7,6558.3900
1714.6,5958.1400
1715.5,5517.0800
1716.4,5112.6100
1717.3,4682.8600
1718.2,4318.1400
1719.2,4014.8000
1720.1,3670.9600
1721.0,3308.7700
1721.9,3038.9000
1722.8,2775.4300
1723.7,2460.5900
1724.7,2282.4000
1725.6,2068.3500
1726.5,1801.3200
1727.4,1672.9900
1728.3,1552.1500
1729.2,1369.0700
1730.1,1259.3200
1731.0,1127.6100
1731.9,1082.7000
1732.8,969.2200
1733.8,915.4900
1734.7,875.6900
1735.6,824.8800
1736.5,750.5300
1737.4,734.6800
1738.3,656.9600
1739.2,663.7100
1740.1,624.9800
1741.0,594.0200
1741.9,588.9300
1742.8,570.4600
1743.8,599.2100
1744.7,563.3600
1745.6,578.7500
1746.5,578.3600
1747.4,599.3200
1748.3,624.2800
1749.2,631.0700
1750.1,668.0100
1751.0,702.6500
1751.9,669.7900
1752.8,672.6700
1753.7,626.1800
1754.6,597.9200
1755.5,559.2300
1756.4,477.3200
1757.3,461.6200
1758.2,401.0500
1759.1,354.7800
1760.0,330.0800
1760.9,285.2400
1761.8,218.6100
1762.7,226.6800
1763.6,198.5200
1764.5,183.2000
1765.4,161.3900
1766.3,156.5000
1767.2,110.3400
1768.1,100.5300
1769.0,93.9400
1769.9,82.4700
1770.8,64.4700
1771.7,75.7100
1772.6,56.8600
1773.5,64.0400
1774.4,26.3600
1775.3,38.1300
1776.2,31.1200
1777.1,29.8200
1778.0,3.1100
1778.9,6.0400
1779.8,28.1600
1780.6,0.2000
1781.5,12.5000
1782.4,14.9300
1783.3,10.7700
1784.2,5.7700
1785.1,0.2200
1786.0,0.4500
1786.9,11.4700
1787.8,5.1000
1788.7,10.3200
1789.6,5.5800
1790.5,14.1400
1791.3,12.7100
1792.2,6.2800
1793.1,0.0000
1794.0,10.8900
1794.9,6.0800
1795.8,21.3400
1796.7,1.4400
1797.5,8.4100
1798.4,16.2200
1799.3,25.7300
1800.2,11.6900
1801.1,27.1000
1802.0,19.7700
1802.9,19.1700
1803.8,10.1100
1804.6,12.0200
1805.5,8.0000
1806.4,10.7600
1807.3,2.4700
1808.2,18.8100
1809.0,15.6100
1809.9,10.7000
1810.8,3.2100
1811.7,17.0400
1812.6,8.6800
1813.5,0.0000
1814.3,0.0000
1815.2,0.0000
1816.1,9.5700
1817.0,1.6500
1817.9,3.1600
1818.7,0.0000
1819.6,3.5300
1820.5,0.0000
1821.4,12.3500
1822.2,0.0000
1823.1,0.0000
1824.0,9.5800
1824.9,8.7200
1825.8,7.8600
1826.6,11.3500
1827.5,0.0300
1828.4,9.6100
1829.3,5.2400
1830.1,7.8500
1831.0,1.7200
1831.9,5.2000
1832.8,6.0500
1833.6,7.7800
1834.5,6.8800
1835.4,0.0000
1836.2,8.3800
1837.1,7.2800
1838.0,0.0000
1838.9,5.8800
1839.7,5.6000
1840.6,18.6000
1841.5,18.3200
1842.3,2.9500
1843.2,2.6500
1844.1,0.0000
1845.0,9.1000
1845.8,4.2700
1846.7,0.0000
1847.6,9.4700
1848.4,19.5300
1849.3,8.1000
1850.2,0.0000
1851.0,8.4400
1851.9,0.4700
1852.8,5.0900
1853.6,12.4100
1854.5,7.1300
1855.4,8.1500
1856.2,4.6500
1857.1,6.5700
1858.0,4.8600
1858.8,7.6900
1859.7,0.0000
1860.5,5.1600
1861.4,0.0000
1862.3,7.1300
1863.1,0.0000
1864.0,1.7300
1864.9,10.8800
1865.7,11.8100
1866.6,0.0000
1867.4,6.1400
1868.3,8.7100
1869.2,12.2000
1870.0,8.3300
1870.9,0.0000
1871.7,0.0000
1872.6,7.5800
1873.5,6.3400
1874.3,1.3800
1875.2,1.9800
1876.0,11.8700
1876.9,4.1100
1877.7,8.4300
1878.6,6.2400
1879.5,10.5800
1880.3,6.5100
1881.2,0.0000
1882.0,7.4100
1882.9,0.0000
1883.7,6.0300
1884.6,10.9400
1885.4,13.0300
1886.3,14.1900
1887.2,23.8400
1888.0,15.5600
1888.8,7.2700
1889.7,11.2700
1890.6,12.4300
1891.4,1.2500
1892.3,10.9500
1893.1,13.0700
1894.0,14.2300
1894.8,6.8200
1895.7,8.9400
1896.5,8.1900
1897.4,18.9200
1898.2,10.5200
1899.1,19.3600
1899.9,9.9800
1900.8,11.1500
1901.6,17.1400
1902.5,19.2900
1903.3,24.3300
1904.1,17.7900
1905.0,26.7200
1905.8,13.3900
1906.7,15.5400
1907.5,15.7600
1908.4,15.0000
1909.2,13.2700
1910.1,24.2000
1910.9,13.6900
1911.8,13.9100
1912.6,17.0500
1913.4,16.2900
1914.3,27.2900
1915.1,18.6900
1916.0,17.9200
1916.8,14.2000
1917.7,19.3400
1918.5,23.5100
1919.3,36.5700
1920.2,18.0200
1921.0,25.1700
1921.8,33.3300
